,Name,GRADE,API_AD,coord,Lat,Lon,Color
2226,33 COTTAGE ST CHELSEA MA,Average,33+COTTAGE+ST+CHELSEA+MA,"(42.3910361, -71.0312563)",42.3855797,-71.0279146,orange
2227,29 COTTAGE ST CHELSEA MA,Average,29+COTTAGE+ST+CHELSEA+MA,"(42.3910761, -71.03132099999999)",42.3855797,-71.0279146,orange
2228,25 COTTAGE ST CHELSEA MA,Average,25+COTTAGE+ST+CHELSEA+MA,"(42.3911741, -71.03146029999999)",42.385153,-71.02681299999999,orange
2229,19 COTTAGE ST CHELSEA MA,Average,19+COTTAGE+ST+CHELSEA+MA,"(42.3912457, -71.0318781)",42.385153,-71.02681299999999,orange
2230,15 COTTAGE ST CHELSEA MA,Average,15+COTTAGE+ST+CHELSEA+MA,"(42.3913066, -71.0320174)",42.3855428,-71.027649,orange
2231,11 COTTAGE ST CHELSEA MA,Average,11+COTTAGE+ST+CHELSEA+MA,"(42.3913596, -71.0321103)",42.3855428,-71.027649,orange
2232,9 COTTAGE ST CHELSEA MA,Average,9+COTTAGE+ST+CHELSEA+MA,"(42.3913463, -71.0322496)",42.386168,-71.028683,orange
2233,7 COTTAGE ST CHELSEA MA,Average,7+COTTAGE+ST+CHELSEA+MA,"(42.3914026, -71.0323076)",42.386168,-71.028683,orange
2234,143 SHAWMUT ST CHELSEA MA,Average,143+SHAWMUT+ST+CHELSEA+MA,"(42.3914755, -71.0325166)",42.3948348,-71.0488853,orange
2235,141 SHAWMUT ST CHELSEA MA,Average +10,141+SHAWMUT+ST+CHELSEA+MA,"(42.3914053, -71.0325398)",42.3948348,-71.0488853,orange
2236,56 CHESTER AV CHELSEA MA,Average,56+CHESTER+AV+CHELSEA+MA,"(42.3910787, -71.0322031)",42.3931822,-71.0319246,orange
2237,60 CHESTER AV CHELSEA MA,Average,60+CHESTER+AV+CHELSEA+MA,"(42.3910258, -71.0321103)",42.3933875,-71.0317156,orange
2238,62 CHESTER AV CHELSEA MA,Average,62+CHESTER+AV+CHELSEA+MA,"(42.39100990000001, -71.0320174)",42.393381,-71.0316212,orange
2239,70 CHESTER AV CHELSEA MA,Average,70+CHESTER+AV+CHELSEA+MA,"(42.3909357, -71.031571)",42.393381,-71.0316212,orange
2240,74 CHESTER AV CHELSEA MA,Average,74+CHESTER+AV+CHELSEA+MA,"(42.3908774, -71.03146029999999)",42.3933569,-71.0315375,orange
2241,76 CHESTER AV CHELSEA MA,Average,76+CHESTER+AV+CHELSEA+MA,"(42.3908705, -71.0313389)",42.393043,-71.031277,orange
2243,80 CHESTER AV CHELSEA MA,Average,80+CHESTER+AV+CHELSEA+MA,"(42.390812, -71.0311269)",42.393043,-71.031277,orange
2244,86 CHESTER AV CHELSEA MA,Average,86+CHESTER+AV+CHELSEA+MA,"(42.39073399999999, -71.03085949999999)",42.3932405,-71.03118169999999,orange
2245,90 CHESTER AV CHELSEA MA,Average,90+CHESTER+AV+CHELSEA+MA,"(42.3906929, -71.03071229999999)",42.3932538,-71.03104239999999,orange
2248,102 CHESTER AV CHELSEA MA,Average,102+CHESTER+AV+CHELSEA+MA,"(42.39054369999999, -71.0301602)",42.3931385,-71.03069409999999,orange
2249,104 CHESTER AV CHELSEA MA,Average,104+CHESTER+AV+CHELSEA+MA,"(42.3904456, -71.0300209)",42.3927346,-71.0303923,orange
2250,87 CHESTER AV CHELSEA MA,Average,87+CHESTER+AV+CHELSEA+MA,"(42.3904271, -71.0309959)",42.3929885,-71.0304397,orange
2251,96 COTTAGE ST CHELSEA MA,Average,96+COTTAGE+ST+CHELSEA+MA,"(42.3906831, -71.0285645)",42.39267359999999,-71.0302531,orange
2252,100 COTTAGE ST CHELSEA MA,Average,100+COTTAGE+ST+CHELSEA+MA,"(42.3906947, -71.0284422)",42.39267359999999,-71.0302531,orange
2253,104 COTTAGE ST CHELSEA MA,Average,104+COTTAGE+ST+CHELSEA+MA,"(42.3906629, -71.0282565)",42.39267359999999,-71.0302531,orange
2254,106 COTTAGE ST CHELSEA MA,Average,106+COTTAGE+ST+CHELSEA+MA,"(42.3906231, -71.02802439999999)",42.3929686,-71.0301381,orange
2255,112-114 COTTAGE ST CHELSEA MA,Average,112-114+COTTAGE+ST+CHELSEA+MA,"(42.3905628, -71.0277306)",42.3926339,-71.0300209,orange
2256,116 COTTAGE ST CHELSEA MA,Average,116+COTTAGE+ST+CHELSEA+MA,"(42.39050659999999, -71.0275601)",42.3929385,-71.0300673,orange
2257,161 BELLINGHAM ST CHELSEA MA,Average,161+BELLINGHAM+ST+CHELSEA+MA,"(42.3906112, -71.0263296)",42.392618,-71.029928,orange
2258,159 BELLINGHAM ST CHELSEA MA,Average,159+BELLINGHAM+ST+CHELSEA+MA,"(42.3907369, -71.02647979999999)",42.3928662,-71.02977130000001,orange
2259,157 BELLINGHAM ST CHELSEA MA,Average,157+BELLINGHAM+ST+CHELSEA+MA,"(42.390636, -71.026595)",42.3925412,-71.0296959,orange
2260,145 BELLINGHAM ST CHELSEA MA,Average,145+BELLINGHAM+ST+CHELSEA+MA,"(42.3907049, -71.02698)",42.3924577,-71.02938449999999,orange
2261,143 BELLINGHAM ST CHELSEA MA,Average,143+BELLINGHAM+ST+CHELSEA+MA,"(42.390746, -71.027194)",42.3927531,-71.02941729999999,orange
2262,137 BELLINGHAM ST CHELSEA MA,Average,137+BELLINGHAM+ST+CHELSEA+MA,"(42.3908616, -71.0274672)",42.3927293,-71.02927799999999,orange
2263,135 BELLINGHAM ST CHELSEA MA,Average,135+BELLINGHAM+ST+CHELSEA+MA,"(42.3909013, -71.0276993)",42.3927117,-71.0292374,orange
2264,133 BELLINGHAM ST CHELSEA MA,Average,133+BELLINGHAM+ST+CHELSEA+MA,"(42.3909397, -71.0278154)",42.3927117,-71.0292374,orange
2265,123 BELLINGHAM ST CHELSEA MA,Average,123+BELLINGHAM+ST+CHELSEA+MA,"(42.3909649, -71.0280708)",42.3926103,-71.0288514,orange
2266,121 BELLINGHAM ST CHELSEA MA,Average,121+BELLINGHAM+ST+CHELSEA+MA,"(42.3909967, -71.0282565)",42.3925822,-71.02874659999999,orange
2267,117 BELLINGHAM ST CHELSEA MA,Average,117+BELLINGHAM+ST+CHELSEA+MA,"(42.390956, -71.02843399999999)",42.3923875,-71.0292316,orange
2268,115 BELLINGHAM ST CHELSEA MA,Average,115+BELLINGHAM+ST+CHELSEA+MA,"(42.3910311, -71.0286744)",42.3924516,-71.0283701,orange
2269,114 BELLINGHAM ST CHELSEA MA,Average,114+BELLINGHAM+ST+CHELSEA+MA,"(42.3914391, -71.0286744)",42.3924253,-71.02834179999999,orange
2270,116 BELLINGHAM ST CHELSEA MA,Average,116+BELLINGHAM+ST+CHELSEA+MA,"(42.3913623, -71.0284422)",42.39229479999999,-71.0289066,orange
2271,118 BELLINGHAM ST CHELSEA MA,Average,118+BELLINGHAM+ST+CHELSEA+MA,"(42.391391, -71.028379)",42.39222059999999,-71.0282565,orange
2272,122 BELLINGHAM ST CHELSEA MA,Average,122+BELLINGHAM+ST+CHELSEA+MA,"(42.39124839999999, -71.02821010000001)",42.392421,-71.02807709999999,orange
2273,126 BELLINGHAM ST CHELSEA MA,Average,126+BELLINGHAM+ST+CHELSEA+MA,"(42.391319, -71.028116)",42.392421,-71.02807709999999,orange
2274,128 BELLINGHAM ST CHELSEA MA,Average,128+BELLINGHAM+ST+CHELSEA+MA,"(42.391305, -71.027993)",42.392166,-71.028171,orange
2275,130 BELLINGHAM ST CHELSEA MA,Average,130+BELLINGHAM+ST+CHELSEA+MA,"(42.391281, -71.027884)",42.3923953,-71.0279431,orange
2276,132 BELLINGHAM ST CHELSEA MA,Average,132+BELLINGHAM+ST+CHELSEA+MA,"(42.3911848, -71.0278386)",42.3921597,-71.0281172,orange
2277,134 BELLINGHAM ST CHELSEA MA,Average,134+BELLINGHAM+ST+CHELSEA+MA,"(42.3911901, -71.02765289999999)",42.3921125,-71.02789299999999,orange
2278,136 BELLINGHAM ST CHELSEA MA,Average,136+BELLINGHAM+ST+CHELSEA+MA,"(42.3911583, -71.0274672)",42.39207409999999,-71.02768879999999,orange
2279,140 BELLINGHAM ST CHELSEA MA,Average,140+BELLINGHAM+ST+CHELSEA+MA,"(42.3911344, -71.0273279)",42.3920553,-71.0275911,orange
2280,142 BELLINGHAM ST CHELSEA MA,Average,142+BELLINGHAM+ST+CHELSEA+MA,"(42.3911252, -71.0271654)",42.3920553,-71.0275911,orange
2281,144 BELLINGHAM ST CHELSEA MA,Average,144+BELLINGHAM+ST+CHELSEA+MA,"(42.3910788, -71.0270029)",42.3924526,-71.027755,orange
2282,146 BELLINGHAM ST CHELSEA MA,Average,146+BELLINGHAM+ST+CHELSEA+MA,"(42.391047, -71.0268172)",42.39205279999999,-71.0274431,orange
2283,148 BELLINGHAM ST CHELSEA MA,Average,148+BELLINGHAM+ST+CHELSEA+MA,"(42.3909861, -71.0266779)",42.3920166,-71.0272815,orange
2284,154 BELLINGHAM ST CHELSEA MA,Average,154+BELLINGHAM+ST+CHELSEA+MA,"(42.390996, -71.0264037)",42.3919742,-71.0268172,orange
2285,165 GROVE ST CHELSEA MA,Average,165+GROVE+ST+CHELSEA+MA,"(42.3912536, -71.02607429999999)",42.3923478,-71.0276993,orange
2286,153 GROVE ST CHELSEA MA,Average,153+GROVE+ST+CHELSEA+MA,"(42.3913702, -71.0265386)",42.3922518,-71.0272399,orange
2287,149 GROVE ST CHELSEA MA,Average,149+GROVE+ST+CHELSEA+MA,"(42.3913583, -71.0267939)",42.3921835,-71.0269564,orange
2288,147 GROVE ST CHELSEA MA,Average,147+GROVE+ST+CHELSEA+MA,"(42.391384, -71.026938)",42.39218090000001,-71.0267243,orange
2289,145 GROVE ST CHELSEA MA,Average,145+GROVE+ST+CHELSEA+MA,"(42.391404, -71.02704)",42.389331,-71.034662,orange
2290,139 GROVE ST CHELSEA MA,Average,139+GROVE+ST+CHELSEA+MA,"(42.391428, -71.027174)",42.389272,-71.034443,orange
2291,135 GROVE ST CHELSEA MA,Average,135+GROVE+ST+CHELSEA+MA,"(42.3914815, -71.02718860000002)",42.389568,-71.0340329,orange
2292,133 GROVE ST CHELSEA MA,Average,133+GROVE+ST+CHELSEA+MA,"(42.3915596, -71.0275368)",42.38925,-71.0341416,orange
2293,129 GROVE ST CHELSEA MA,Average,129+GROVE+ST+CHELSEA+MA,"(42.3915689, -71.0276993)",42.388989,-71.033407,orange
2294,125 GROVE ST CHELSEA MA,Average,125+GROVE+ST+CHELSEA+MA,"(42.391549, -71.0279083)",42.3890367,-71.0333291,orange
2295,123 GROVE ST CHELSEA MA,Average,123+GROVE+ST+CHELSEA+MA,"(42.39159540000001, -71.0280708)",42.3892268,-71.0330853,orange
2296,106 GROVE ST CHELSEA MA,Average,106+GROVE+ST+CHELSEA+MA,"(42.3920199, -71.02854669999999)",42.388991,-71.0332246,orange
2297,110 GROVE ST CHELSEA MA,Average,110+GROVE+ST+CHELSEA+MA,"(42.3919683, -71.02850169999999)",42.3889513,-71.03299249999999,orange
2298,112 GROVE ST CHELSEA MA,Average,112+GROVE+ST+CHELSEA+MA,"(42.3920031, -71.0283051)",42.38920299999999,-71.032946,orange
2299,114 GROVE ST CHELSEA MA,Average,114+GROVE+ST+CHELSEA+MA,"(42.3919901, -71.02821010000001)",42.388844,-71.03293699999999,orange
2300,128 GROVE ST CHELSEA MA,Average,128+GROVE+ST+CHELSEA+MA,"(42.3919107, -71.02774579999999)",42.3890739,-71.0324007,orange
2301,130 GROVE ST CHELSEA MA,Average,130+GROVE+ST+CHELSEA+MA,"(42.39184729999999, -71.02749680000001)",42.3889482,-71.032299,orange
2302,134 GROVE ST CHELSEA MA,Average,134+GROVE+ST+CHELSEA+MA,"(42.391818, -71.027346)",42.38901630000001,-71.0321799,orange
2303,136 GROVE ST CHELSEA MA,Average,136+GROVE+ST+CHELSEA+MA,"(42.3917722, -71.0273163)",42.388742,-71.0322031,orange
2304,138 GROVE ST CHELSEA MA,Average,138+GROVE+ST+CHELSEA+MA,"(42.3917411, -71.02718860000002)",42.38886129999999,-71.0315995,orange
2305,140 GROVE ST CHELSEA MA,Average,140+GROVE+ST+CHELSEA+MA,"(42.3917543, -71.0270493)",42.3885646,-71.0315995,orange
2306,148 GROVE ST CHELSEA MA,Average,148+GROVE+ST+CHELSEA+MA,"(42.3917292, -71.0267939)",42.3888454,-71.0315067,orange
2307,152 GROVE ST CHELSEA MA,Average,152+GROVE+ST+CHELSEA+MA,"(42.391746, -71.026499)",42.3887801,-71.03130209999999,orange
2308,154 GROVE ST CHELSEA MA,Average,154+GROVE+ST+CHELSEA+MA,"(42.3916139, -71.0264457)",42.388403,-71.03108879999999,orange
2309,160 GROVE ST CHELSEA MA,Average,160+GROVE+ST+CHELSEA+MA,"(42.3915742, -71.0262135)",42.388302,-71.03099399999999,orange
2310,141 MARLBORO ST CHELSEA MA,Average,141+MARLBORO+ST+CHELSEA+MA,"(42.3919742, -71.0268172)",42.388302,-71.03099399999999,orange
2311,139 MARLBORO ST CHELSEA MA,Average,139+MARLBORO+ST+CHELSEA+MA,"(42.3919928, -71.0271422)",42.3885952,-71.0307716,orange
2312,133 MARLBORO ST CHELSEA MA,Average,133+MARLBORO+ST+CHELSEA+MA,"(42.3920166, -71.0272815)",42.388277,-71.030909,orange
2313,131 MARLBORO ST CHELSEA MA,Average,131+MARLBORO+ST+CHELSEA+MA,"(42.3920696, -71.02737429999999)",42.3885831,-71.0306245,orange
2314,129 MARLBORO ST CHELSEA MA,Average,129+MARLBORO+ST+CHELSEA+MA,"(42.39205279999999, -71.0274431)",42.3885272,-71.0305315,orange
2315,125 MARLBORO ST CHELSEA MA,Average,125+MARLBORO+ST+CHELSEA+MA,"(42.39207409999999, -71.02768879999999)",42.3885272,-71.0305315,orange
2316,123 MARLBORO ST CHELSEA MA,Average,123+MARLBORO+ST+CHELSEA+MA,"(42.39209390000001, -71.0277893)",42.3884136,-71.0300673,orange
2317,122 GROVE ST CHELSEA MA,Average,122+GROVE+ST+CHELSEA+MA,"(42.3919583, -71.02802439999999)",42.3884286,-71.0297715,orange
2318,121 MARLBORO ST CHELSEA MA,Average,121+MARLBORO+ST+CHELSEA+MA,"(42.3921125, -71.02789299999999)",42.3883262,-71.02955659999999,orange
2319,117 MARLBORO ST CHELSEA MA,Average,117+MARLBORO+ST+CHELSEA+MA,"(42.3921597, -71.0281172)",42.3882341,-71.02903230000001,orange
2320,115 MARLBORO ST CHELSEA MA,Average,115+MARLBORO+ST+CHELSEA+MA,"(42.392166, -71.028171)",42.3882229,-71.028953,orange
2321,113 MARLBORO ST CHELSEA MA,Average,113+MARLBORO+ST+CHELSEA+MA,"(42.39222059999999, -71.0282565)",42.3882229,-71.028953,orange
2322,109 MARLBORO ST CHELSEA MA,Average,109+MARLBORO+ST+CHELSEA+MA,"(42.3922683, -71.0285351)",42.3882229,-71.028953,orange
2323,116 MARLBORO ST CHELSEA MA,Average,116+MARLBORO+ST+CHELSEA+MA,"(42.3923953, -71.0279431)",42.3882229,-71.028953,orange
2324,142 MARLBORO ST CHELSEA MA,Average,142+MARLBORO+ST+CHELSEA+MA,"(42.3923478, -71.0276993)",42.3882229,-71.028953,orange
2325,148 MARLBORO ST CHELSEA MA,Average,148+MARLBORO+ST+CHELSEA+MA,"(42.3922518, -71.0272399)",42.388199,-71.02881370000001,orange
2326,154 MARLBORO ST CHELSEA MA,Average,154+MARLBORO+ST+CHELSEA+MA,"(42.3921835, -71.0269564)",42.38819549999999,-71.0286026,orange
2328,158 MARLBORO ST CHELSEA MA,Average,158+MARLBORO+ST+CHELSEA+MA,"(42.39218090000001, -71.0267243)",42.3881291,-71.028482,orange
2329,109 LIBRARY ST CHELSEA MA,Average,109+LIBRARY+ST+CHELSEA+MA,"(42.39261, -71.0279315)",42.3881023,-71.0284331,orange
2330,107 LIBRARY ST CHELSEA MA,Average,107+LIBRARY+ST+CHELSEA+MA,"(42.3926294, -71.028029)",42.4123216,-71.0323889,orange
2331,127 WILLOW ST CHELSEA MA,Average,127+WILLOW+ST+CHELSEA+MA,"(42.3910947, -71.0257957)",42.3875751,-71.04311659999999,orange
2332,125 WILLOW ST CHELSEA MA,Average,125+WILLOW+ST+CHELSEA+MA,"(42.3909834, -71.0257957)",42.3875142,-71.04302129999999,orange
2333,166 BELLINGHAM ST CHELSEA MA,Average,166+BELLINGHAM+ST+CHELSEA+MA,"(42.3908218, -71.02593499999999)",42.3875531,-71.04297129999999,orange
2334,168 BELLINGHAM ST CHELSEA MA,Average,168+BELLINGHAM+ST+CHELSEA+MA,"(42.390798, -71.0257957)",42.3875288,-71.0429083,orange
2335,170 BELLINGHAM ST CHELSEA MA,Average,170+BELLINGHAM+ST+CHELSEA+MA,"(42.3907807, -71.02558669999999)",42.3875288,-71.0429083,orange
2336,123 WILLOW ST CHELSEA MA,Average,123+WILLOW+ST+CHELSEA+MA,"(42.3906218, -71.02595819999999)",42.38737829999999,-71.043474,orange
2337,104 MARLBORO ST CHELSEA MA,Average,104+MARLBORO+ST+CHELSEA+MA,"(42.3924516, -71.0283701)",42.3874891,-71.042766,orange
2338,106 MARLBORO ST CHELSEA MA,Average,106+MARLBORO+ST+CHELSEA+MA,"(42.3924253, -71.02834179999999)",42.38749199999999,-71.042777,orange
2340,135 WALNUT ST CHELSEA MA,Average,135+WALNUT+ST+CHELSEA+MA,"(42.3927276, -71.0377006)",42.3873399,-71.043358,orange
2341,133 WALNUT ST CHELSEA MA,Average +10,133+WALNUT+ST+CHELSEA+MA,"(42.3926964, -71.0378096)",42.3874757,-71.0427108,orange
2342,138 WALNUT ST CHELSEA MA,Average,138+WALNUT+ST+CHELSEA+MA,"(42.3929832, -71.03791410000001)",42.3874757,-71.0427108,orange
2343,146 WALNUT ST CHELSEA MA,Average,146+WALNUT+ST+CHELSEA+MA,"(42.3931611, -71.0376548)",42.3874757,-71.0427108,orange
2344,148 WALNUT ST CHELSEA MA,Average,148+WALNUT+ST+CHELSEA+MA,"(42.3932014, -71.0375838)",42.3874593,-71.04264359999999,orange
2345,82 FOURTH ST CHELSEA MA,Average,82+FOURTH+ST+CHELSEA+MA,"(42.39328520000001, -71.03772839999999)",42.3874593,-71.04264359999999,orange
2346,131 ASH ST CHELSEA MA,Average,131+ASH+ST+CHELSEA+MA,"(42.3932395, -71.0379489)",42.3874593,-71.04264359999999,orange
2347,127 ASH ST CHELSEA MA,Average,127+ASH+ST+CHELSEA+MA,"(42.3931627, -71.0380418)",42.387445,-71.0425775,orange
2348,125 ASH ST CHELSEA MA,Average,125+ASH+ST+CHELSEA+MA,"(42.3931102, -71.03813099999999)",42.3874277,-71.0425133,orange
2349,126 ASH ST CHELSEA MA,Average,126+ASH+ST+CHELSEA+MA,"(42.39331929999999, -71.0382191)",42.3874277,-71.0425133,orange
2350,235 CHESTNUT ST CHELSEA MA,Average +10,235+CHESTNUT+ST+CHELSEA+MA,"(42.392997, -71.035326)",42.3874277,-71.0425133,orange
2351,233 CHESTNUT ST CHELSEA MA,Average +10,233+CHESTNUT+ST+CHELSEA+MA,"(42.3929567, -71.0354117)",42.3873002,-71.0431258,orange
2352,231 CHESTNUT ST CHELSEA MA,Average +10,231+CHESTNUT+ST+CHELSEA+MA,"(42.3929135, -71.0354844)",42.3872923,-71.0430794,orange
2353,225 CHESTNUT ST CHELSEA MA,Average +10,225+CHESTNUT+ST+CHELSEA+MA,"(42.3928324, -71.0357319)",42.3873659,-71.0423713,orange
2354,230 CHESTNUT ST CHELSEA MA,Average,230+CHESTNUT+ST+CHELSEA+MA,"(42.3931593, -71.0357897)",42.3873659,-71.0423713,orange
2355,234 CHESTNUT ST CHELSEA MA,Average,234+CHESTNUT+ST+CHELSEA+MA,"(42.3932216, -71.0357028)",42.3873659,-71.0423713,orange
2356,244 CHESTNUT ST CHELSEA MA,Average,244+CHESTNUT+ST+CHELSEA+MA,"(42.3933884, -71.03537299999999)",42.387234,-71.0428472,orange
2357,173 WALNUT ST CHELSEA MA,Average,173+WALNUT+ST+CHELSEA+MA,"(42.3934337, -71.0364283)",42.3872221,-71.0427776,orange
2358,167 WALNUT ST CHELSEA MA,Average,167+WALNUT+ST+CHELSEA+MA,"(42.3934277, -71.0366751)",42.3871623,-71.042743,orange
2359,165 WALNUT ST CHELSEA MA,Average,165+WALNUT+ST+CHELSEA+MA,"(42.393333, -71.0367069)",42.3871877,-71.0426847,orange
2360,163 WALNUT ST CHELSEA MA,Average,163+WALNUT+ST+CHELSEA+MA,"(42.3932869, -71.0367831)",42.3871877,-71.0426847,orange
2361,161 WALNUT ST CHELSEA MA,Average,161+WALNUT+ST+CHELSEA+MA,"(42.3931231, -71.036761)",42.3871678,-71.04256869999999,orange
2362,151 WALNUT ST CHELSEA MA,Average,151+WALNUT+ST+CHELSEA+MA,"(42.3932323, -71.0369855)",42.3870671,-71.0423569,orange
2363,241 WALNUT ST CHELSEA MA,Average,241+WALNUT+ST+CHELSEA+MA,"(42.3947875, -71.03415319999999)",42.3870671,-71.0423569,orange
2364,237 WALNUT ST CHELSEA MA,Average,237+WALNUT+ST+CHELSEA+MA,"(42.3947551, -71.0342345)",42.3870345,-71.04222159999999,orange
2365,235 WALNUT ST CHELSEA MA,Average,235+WALNUT+ST+CHELSEA+MA,"(42.3946418, -71.03438539999999)",42.3909758,-71.043763,orange
2366,233 WALNUT ST CHELSEA MA,Average,233+WALNUT+ST+CHELSEA+MA,"(42.3946385, -71.0344191)",42.3909758,-71.043763,orange
2367,231 WALNUT ST CHELSEA MA,Average,231+WALNUT+ST+CHELSEA+MA,"(42.3945623, -71.0345711)",42.390957,-71.043809,orange
2368,223 WALNUT ST CHELSEA MA,Average,223+WALNUT+ST+CHELSEA+MA,"(42.3944458, -71.0347568)",42.390957,-71.043809,orange
2369,192 POPLAR ST CHELSEA MA,Average,192+POPLAR+ST+CHELSEA+MA,"(42.3940404, -71.03498900000001)",42.4059841,-71.033271,orange
2370,194 POPLAR ST CHELSEA MA,Average,194+POPLAR+ST+CHELSEA+MA,"(42.3941493, -71.0349339)",42.4058569,-71.0331782,orange
2371,196 POPLAR ST CHELSEA MA,Average,196+POPLAR+ST+CHELSEA+MA,"(42.3941919, -71.03482029999999)",42.4057378,-71.03313179999999,orange
2372,198 POPLAR ST CHELSEA MA,Average,198+POPLAR+ST+CHELSEA+MA,"(42.3942444, -71.0347389)",42.4055894,-71.03313179999999,orange
2373,200 POPLAR ST CHELSEA MA,Average +10,200+POPLAR+ST+CHELSEA+MA,"(42.3942907, -71.0346567)",42.405359,-71.0330853,orange
2374,208 POPLAR ST CHELSEA MA,Average,208+POPLAR+ST+CHELSEA+MA,"(42.39444839999999, -71.0343389)",42.4053855,-71.0334568,orange
2375,210 POPLAR ST CHELSEA MA,Average,210+POPLAR+ST+CHELSEA+MA,"(42.3945038, -71.0342787)",42.4046598,-71.0328996,orange
2376,214 POPLAR ST CHELSEA MA,Average,214+POPLAR+ST+CHELSEA+MA,"(42.3945941, -71.0341068)",42.4044751,-71.03286849999999,orange
2377,12 SIXTH ST CHELSEA MA,Average,12+SIXTH+ST+CHELSEA+MA,"(42.3946736, -71.0339211)",42.406033,-71.034798,orange
2378,16 SIXTH ST CHELSEA MA,Average,16+SIXTH+ST+CHELSEA+MA,"(42.3947524, -71.0340023)",42.406173,-71.03537399999999,orange
2379,270 CHESTNUT ST CHELSEA MA,Average,270+CHESTNUT+ST+CHELSEA+MA,"(42.393908, -71.0344318)",42.4059506,-71.03564,orange
2380,278 CHESTNUT ST CHELSEA MA,Average,278+CHESTNUT+ST+CHELSEA+MA,"(42.3940537, -71.0341997)",42.4059506,-71.03564,orange
2381,280 CHESTNUT ST CHELSEA MA,Average,280+CHESTNUT+ST+CHELSEA+MA,"(42.394087, -71.03412999999999)",42.4059506,-71.03564,orange
2382,284 CHESTNUT ST CHELSEA MA,Average +10,284+CHESTNUT+ST+CHELSEA+MA,"(42.394202, -71.03412)",42.4059708,-71.0366605,orange
2383,286 CHESTNUT ST CHELSEA MA,Average +10,286+CHESTNUT+ST+CHELSEA+MA,"(42.394245, -71.0340499)",42.40643439999999,-71.0367878,orange
2384,48 WASHINGTON AV CHELSEA MA,Average,48+WASHINGTON+AV+CHELSEA+MA,"(42.3943689, -71.0337732)",42.4065129,-71.036954,orange
2385,48 WASHINGTON AV CHELSEA MA,Average,48+WASHINGTON+AV+CHELSEA+MA,"(42.3943689, -71.0337732)",42.405986,-71.037617,orange
2386,48 WASHINGTON AV CHELSEA MA,Average,48+WASHINGTON+AV+CHELSEA+MA,"(42.3943689, -71.0337732)",42.405992,-71.037802,orange
2387,48 WASHINGTON AV CHELSEA MA,Average,48+WASHINGTON+AV+CHELSEA+MA,"(42.3943689, -71.0337732)",42.397283,-71.0318317,orange
2388,48 WASHINGTON AV CHELSEA MA,Average,48+WASHINGTON+AV+CHELSEA+MA,"(42.3943689, -71.0337732)",42.3973577,-71.03194409999999,orange
2389,48 WASHINGTON AV CHELSEA MA,Average,48+WASHINGTON+AV+CHELSEA+MA,"(42.3943689, -71.0337732)",42.3973853,-71.03201609999999,orange
2390,48 WASHINGTON AV CHELSEA MA,Average,48+WASHINGTON+AV+CHELSEA+MA,"(42.3943689, -71.0337732)",42.39742409999999,-71.0320642,orange
2391,48 WASHINGTON AV CHELSEA MA,Average,48+WASHINGTON+AV+CHELSEA+MA,"(42.3943689, -71.0337732)",42.3972691,-71.03223799999999,orange
2392,48 WASHINGTON AV CHELSEA MA,Average,48+WASHINGTON+AV+CHELSEA+MA,"(42.3943689, -71.0337732)",42.39746179999999,-71.0321133,orange
2393,48 WASHINGTON AV CHELSEA MA,Average,48+WASHINGTON+AV+CHELSEA+MA,"(42.3943689, -71.0337732)",42.3973543,-71.03233759999999,orange
2394,48 WASHINGTON AV CHELSEA MA,Average,48+WASHINGTON+AV+CHELSEA+MA,"(42.3943689, -71.0337732)",42.3974977,-71.0321603,orange
2395,48 WASHINGTON AV CHELSEA MA,Average,48+WASHINGTON+AV+CHELSEA+MA,"(42.3943689, -71.0337732)",42.397842,-71.032443,orange
2396,48 WASHINGTON AV CHELSEA MA,Average,48+WASHINGTON+AV+CHELSEA+MA,"(42.3943689, -71.0337732)",42.397976,-71.0326,orange
2397,48 WASHINGTON AV CHELSEA MA,Average,48+WASHINGTON+AV+CHELSEA+MA,"(42.3943689, -71.0337732)",42.3978293,-71.0329112,orange
2398,48 WASHINGTON AV CHELSEA MA,Average,48+WASHINGTON+AV+CHELSEA+MA,"(42.3943689, -71.0337732)",42.397839,-71.0330393,orange
2399,48 WASHINGTON AV CHELSEA MA,Average,48+WASHINGTON+AV+CHELSEA+MA,"(42.3943689, -71.0337732)",42.3979273,-71.0330505,orange
2400,48 WASHINGTON AV CHELSEA MA,Average,48+WASHINGTON+AV+CHELSEA+MA,"(42.3943689, -71.0337732)",42.3979459,-71.0331822,orange
2401,48 WASHINGTON AV CHELSEA MA,Average,48+WASHINGTON+AV+CHELSEA+MA,"(42.3943689, -71.0337732)",42.3982194,-71.0329434,orange
2402,48 WASHINGTON AV CHELSEA MA,Average,48+WASHINGTON+AV+CHELSEA+MA,"(42.3943689, -71.0337732)",42.398567,-71.03386300000001,orange
2403,48 WASHINGTON AV CHELSEA MA,Average,48+WASHINGTON+AV+CHELSEA+MA,"(42.3943689, -71.0337732)",42.3986418,-71.0339211,orange
2404,47 WASHINGTON AV CHELSEA MA,Average,47+WASHINGTON+AV+CHELSEA+MA,"(42.3947012, -71.0332056)",42.3989365,-71.03374699999999,orange
2407,261 CHESTNUT ST CHELSEA MA,Average +10,261+CHESTNUT+ST+CHELSEA+MA,"(42.393552, -71.03437)",42.3987849,-71.0341068,orange
