,Unnamed: 0,Street Number,Street Name,Land Area in Acres,Total Appraised Parcel Value,Price,Gross Area,Living Area,Lat,Lon,Name,API_AD,coord
131,131,22,BEACON ST,0.0,262600,206000.0,572.0,572.0,42.3877653,-71.0413035,22 BEACON ST CHELSEA MA,22+BEACON+ST+CHELSEA+MA,"['42.3877653', ' -71.0413035']"
132,132,28,BEACON ST,0.0,268100,270000.0,1158.0,990.0,42.3879422,-71.0417348,28 BEACON ST CHELSEA MA,28+BEACON+ST+CHELSEA+MA,"['42.3879422', ' -71.0417348']"
133,133,28,BEACON ST,0.0,281400,364000.0,1248.0,1080.0,42.3879422,-71.0417348,28 BEACON ST CHELSEA MA,28+BEACON+ST+CHELSEA+MA,"['42.3879422', ' -71.0417348']"
134,134,28,BEACON ST,0.0,271500,230000.0,1180.0,1012.0,42.3879422,-71.0417348,28 BEACON ST CHELSEA MA,28+BEACON+ST+CHELSEA+MA,"['42.3879422', ' -71.0417348']"
135,135,28,BEACON ST,0.0,297800,258000.0,1731.0,1563.0,42.3879422,-71.0417348,28 BEACON ST CHELSEA MA,28+BEACON+ST+CHELSEA+MA,"['42.3879422', ' -71.0417348']"
136,136,29,BEACON ST,0.0,280700,350000.0,944.0,944.0,42.3881385,-71.0414246,29 BEACON ST CHELSEA MA,29+BEACON+ST+CHELSEA+MA,"['42.3881385', ' -71.0414246']"
137,137,30,BEACON ST,0.0,281700,194000.0,1250.0,1082.0,42.3879224,-71.04172129999999,30 BEACON ST CHELSEA MA,30+BEACON+ST+CHELSEA+MA,"['42.3879224', ' -71.04172129999999']"
138,138,30,BEACON ST,0.0,273500,240000.0,1193.0,1025.0,42.3879224,-71.04172129999999,30 BEACON ST CHELSEA MA,30+BEACON+ST+CHELSEA+MA,"['42.3879224', ' -71.04172129999999']"
139,139,30,BEACON ST,0.0,267800,292500.0,1156.0,988.0,42.3879224,-71.04172129999999,30 BEACON ST CHELSEA MA,30+BEACON+ST+CHELSEA+MA,"['42.3879224', ' -71.04172129999999']"
140,140,30,BEACON ST,0.0,303200,240000.0,1773.0,1605.0,42.3879224,-71.04172129999999,30 BEACON ST CHELSEA MA,30+BEACON+ST+CHELSEA+MA,"['42.3879224', ' -71.04172129999999']"
141,141,31,BEACON ST,0.026170799999999998,447000,110000.0,3496.0,2577.0,42.3881745,-71.0414668,31 BEACON ST CHELSEA MA,31+BEACON+ST+CHELSEA+MA,"['42.3881745', ' -71.0414668']"
142,142,34,BEACON ST,0.0,275200,165000.0,1161.0,1161.0,42.3880749,-71.0418171,34 BEACON ST CHELSEA MA,34+BEACON+ST+CHELSEA+MA,"['42.3880749', ' -71.0418171']"
143,143,34,BEACON ST,0.0,173900,91000.0,450.0,450.0,42.3880749,-71.0418171,34 BEACON ST CHELSEA MA,34+BEACON+ST+CHELSEA+MA,"['42.3880749', ' -71.0418171']"
144,144,37,BEACON ST,0.0,226600,216000.0,900.0,900.0,42.3883184,-71.04157529999999,37 BEACON ST CHELSEA MA,37+BEACON+ST+CHELSEA+MA,"['42.3883184', ' -71.04157529999999']"
145,145,37,BEACON ST,0.0,292500,324000.0,1320.0,1320.0,42.3883184,-71.04157529999999,37 BEACON ST CHELSEA MA,37+BEACON+ST+CHELSEA+MA,"['42.3883184', ' -71.04157529999999']"
146,146,38,BEACON ST,0.0,296800,144000.0,1310.0,1310.0,42.3881753,-71.0418998,38 BEACON ST CHELSEA MA,38+BEACON+ST+CHELSEA+MA,"['42.3881753', ' -71.0418998']"
147,147,38,BEACON ST,0.0,296500,137900.0,1308.0,1308.0,42.3881753,-71.0418998,38 BEACON ST CHELSEA MA,38+BEACON+ST+CHELSEA+MA,"['42.3881753', ' -71.0418998']"
148,148,39,BEACON ST,0.02938476,575100,2200000.0,3664.0,2345.0,42.3883699,-71.04161169999999,39 BEACON ST CHELSEA MA,39+BEACON+ST+CHELSEA+MA,"['42.3883699', ' -71.04161169999999']"
149,149,44,BEACON ST,0.0,272200,230000.0,944.0,944.0,42.3884745,-71.0421537,44 BEACON ST CHELSEA MA,44+BEACON+ST+CHELSEA+MA,"['42.3884745', ' -71.0421537']"
150,150,44,BEACON ST,0.0,273600,163500.0,955.0,955.0,42.3884745,-71.0421537,44 BEACON ST CHELSEA MA,44+BEACON+ST+CHELSEA+MA,"['42.3884745', ' -71.0421537']"
151,151,44,BEACON ST,0.0,272400,222500.0,1037.0,1037.0,42.3884745,-71.0421537,44 BEACON ST CHELSEA MA,44+BEACON+ST+CHELSEA+MA,"['42.3884745', ' -71.0421537']"
152,152,44,BEACON ST,0.0,174600,190000.0,1116.0,1116.0,42.3884745,-71.0421537,44 BEACON ST CHELSEA MA,44+BEACON+ST+CHELSEA+MA,"['42.3884745', ' -71.0421537']"
153,153,46,BEACON ST,0.06198347,1000,1225000.0,5401.0,5401.0,42.3885576,-71.0422115,46 BEACON ST CHELSEA MA,46+BEACON+ST+CHELSEA+MA,"['42.3885576', ' -71.0422115']"
154,154,46,BEACON ST,0.06198347,1000,1225000.0,,,42.3885576,-71.0422115,46 BEACON ST CHELSEA MA,46+BEACON+ST+CHELSEA+MA,"['42.3885576', ' -71.0422115']"
155,155,50,BEACON ST,0.03133609,519200,165000.0,4956.0,3681.0,42.3886966,-71.0422901,50 BEACON ST CHELSEA MA,50+BEACON+ST+CHELSEA+MA,"['42.3886966', ' -71.0422901']"
156,156,52,BEACON ST,0.0,227700,267500.0,923.0,923.0,42.38871779999999,-71.04233789999999,52 BEACON ST CHELSEA MA,52+BEACON+ST+CHELSEA+MA,"['42.38871779999999', ' -71.04233789999999']"
157,157,52,BEACON ST,0.0,234900,225000.0,888.0,888.0,42.38871779999999,-71.04233789999999,52 BEACON ST CHELSEA MA,52+BEACON+ST+CHELSEA+MA,"['42.38871779999999', ' -71.04233789999999']"
158,158,52,BEACON ST,0.0,239100,240000.0,923.0,923.0,42.38871779999999,-71.04233789999999,52 BEACON ST CHELSEA MA,52+BEACON+ST+CHELSEA+MA,"['42.38871779999999', ' -71.04233789999999']"
159,159,54,BEACON ST,0.0,261100,289000.0,910.0,910.0,42.3887867,-71.04238289999999,54 BEACON ST CHELSEA MA,54+BEACON+ST+CHELSEA+MA,"['42.3887867', ' -71.04238289999999']"
160,160,54,BEACON ST,0.0,271400,240000.0,890.0,890.0,42.3887867,-71.04238289999999,54 BEACON ST CHELSEA MA,54+BEACON+ST+CHELSEA+MA,"['42.3887867', ' -71.04238289999999']"
161,161,56,BEACON ST,0.0,301700,277500.0,1470.0,1470.0,42.3888463,-71.0424062,56 BEACON ST CHELSEA MA,56+BEACON+ST+CHELSEA+MA,"['42.3888463', ' -71.0424062']"
162,162,56,BEACON ST,0.0,233600,215000.0,1010.0,1010.0,42.3888463,-71.0424062,56 BEACON ST CHELSEA MA,56+BEACON+ST+CHELSEA+MA,"['42.3888463', ' -71.0424062']"
163,163,56,BEACON ST,0.0,229400,182500.0,1049.0,1049.0,42.3888463,-71.0424062,56 BEACON ST CHELSEA MA,56+BEACON+ST+CHELSEA+MA,"['42.3888463', ' -71.0424062']"
164,164,60,BEACON ST,0.0,218300,80000.0,885.0,885.0,42.3888914,-71.04245259999999,60 BEACON ST CHELSEA MA,60+BEACON+ST+CHELSEA+MA,"['42.3888914', ' -71.04245259999999']"
165,165,60,BEACON ST,0.0,208400,105700.0,873.0,873.0,42.3888914,-71.04245259999999,60 BEACON ST CHELSEA MA,60+BEACON+ST+CHELSEA+MA,"['42.3888914', ' -71.04245259999999']"
166,166,60,BEACON ST,0.0,213000,263200.0,915.0,915.0,42.3888914,-71.04245259999999,60 BEACON ST CHELSEA MA,60+BEACON+ST+CHELSEA+MA,"['42.3888914', ' -71.04245259999999']"
167,167,62,BEACON ST,0.0,240000,280000.0,970.0,970.0,42.388911,-71.0424781,62 BEACON ST CHELSEA MA,62+BEACON+ST+CHELSEA+MA,"['42.388911', ' -71.0424781']"
168,168,62,BEACON ST,0.0,250800,199000.0,921.0,921.0,42.388911,-71.0424781,62 BEACON ST CHELSEA MA,62+BEACON+ST+CHELSEA+MA,"['42.388911', ' -71.0424781']"
169,169,64,BEACON ST,0.02984389,589600,660000.0,4800.0,3600.0,42.3889775,-71.0425222,64 BEACON ST CHELSEA MA,64+BEACON+ST+CHELSEA+MA,"['42.3889775', ' -71.0425222']"
170,170,66,BEACON ST,0.0,254300,205000.0,923.0,923.0,42.3890298,-71.0425571,66 BEACON ST CHELSEA MA,66+BEACON+ST+CHELSEA+MA,"['42.3890298', ' -71.0425571']"
171,171,66,BEACON ST,0.0,265900,230000.0,1003.0,1003.0,42.3890298,-71.0425571,66 BEACON ST CHELSEA MA,66+BEACON+ST+CHELSEA+MA,"['42.3890298', ' -71.0425571']"
172,172,66,BEACON ST,0.0,256200,260000.0,939.0,939.0,42.3890298,-71.0425571,66 BEACON ST CHELSEA MA,66+BEACON+ST+CHELSEA+MA,"['42.3890298', ' -71.0425571']"
173,173,84,BEACON ST,0.04591368,339000,299000.0,3744.0,1720.0,42.3895285,-71.043033,84 BEACON ST CHELSEA MA,84+BEACON+ST+CHELSEA+MA,"['42.3895285', ' -71.043033']"
174,174,86,BEACON ST,0.0,302000,235000.0,1692.0,1132.0,42.3895801,-71.04310269999999,86 BEACON ST CHELSEA MA,86+BEACON+ST+CHELSEA+MA,"['42.3895801', ' -71.04310269999999']"
175,175,87,BEACON ST,0.12626263,461700,200000.0,5331.0,2526.0,42.3897822,-71.0428356,87 BEACON ST CHELSEA MA,87+BEACON+ST+CHELSEA+MA,"['42.3897822', ' -71.0428356']"
176,176,99,BEACON ST,0.06887052,346300,304700.0,4416.0,2402.0,42.3901162,-71.04317360000002,99 BEACON ST CHELSEA MA,99+BEACON+ST+CHELSEA+MA,"['42.3901162', ' -71.04317360000002']"
177,177,102,BEACON ST,0.01859504,229500,311000.0,1929.0,1068.0,42.3899967,-71.04343920000001,102 BEACON ST CHELSEA MA,102+BEACON+ST+CHELSEA+MA,"['42.3899967', ' -71.04343920000001']"
178,178,104,BEACON ST,0.01859504,227900,311000.0,2077.0,1236.0,42.3900363,-71.0435291,104 BEACON ST CHELSEA MA,104+BEACON+ST+CHELSEA+MA,"['42.3900363', ' -71.0435291']"
179,179,105,BEACON ST,0.06313131,442200,124000.0,3491.0,2161.0,42.3902325,-71.0432999,105 BEACON ST CHELSEA MA,105+BEACON+ST+CHELSEA+MA,"['42.3902325', ' -71.0432999']"
180,180,110,BEACON ST,0.09735996,328300,55000.0,4342.0,2094.0,42.3901185,-71.0437178,110 BEACON ST CHELSEA MA,110+BEACON+ST+CHELSEA+MA,"['42.3901185', ' -71.0437178']"
181,181,112,BEACON ST,0.17275023,471100,107500.0,5957.0,2751.0,42.3900853,-71.044066,112 BEACON ST CHELSEA MA,112+BEACON+ST+CHELSEA+MA,"['42.3900853', ' -71.044066']"
182,182,115,BEACON ST,0.059894399999999993,447800,246000.0,4820.0,2760.0,42.3905179,-71.04365580000001,115 BEACON ST CHELSEA MA,115+BEACON+ST+CHELSEA+MA,"['42.3905179', ' -71.04365580000001']"
183,183,118,BEACON ST,0.06971993,335100,75000.0,3106.0,1836.0,42.3903516,-71.0439964,118 BEACON ST CHELSEA MA,118+BEACON+ST+CHELSEA+MA,"['42.3903516', ' -71.0439964']"
184,184,119,BEACON ST,0.03443526,331200,368000.0,3501.0,1871.0,42.3906007,-71.0437178,119 BEACON ST CHELSEA MA,119+BEACON+ST+CHELSEA+MA,"['42.3906007', ' -71.0437178']"
185,185,120,BEACON ST,0.07472452,364000,470000.0,3532.0,2066.0,42.3904225,-71.04403119999999,120 BEACON ST CHELSEA MA,120+BEACON+ST+CHELSEA+MA,"['42.3904225', ' -71.04403119999999']"
186,186,121,BEACON ST,0.06313131,243500,300000.0,2334.0,1596.0,42.390714,-71.04370399999999,121 BEACON ST CHELSEA MA,121+BEACON+ST+CHELSEA+MA,"['42.390714', ' -71.04370399999999']"
187,187,122,BEACON ST,0.05615243,390300,425000.0,4335.0,2422.0,42.3904715,-71.0441008,122 BEACON ST CHELSEA MA,122+BEACON+ST+CHELSEA+MA,"['42.3904715', ' -71.0441008']"
188,188,123,BEACON ST,0.06313131,474900,404500.0,4362.0,2961.0,42.3907199,-71.0437642,123 BEACON ST CHELSEA MA,123+BEACON+ST+CHELSEA+MA,"['42.3907199', ' -71.0437642']"
189,189,124,BEACON ST,0.10362718,414600,280000.0,5334.0,3260.0,42.3905317,-71.0441821,124 BEACON ST CHELSEA MA,124+BEACON+ST+CHELSEA+MA,"['42.3905317', ' -71.0441821']"
190,190,127,BEACON ST,0.06313131,248100,230000.0,2400.0,1320.0,42.3907696,-71.04389189999999,127 BEACON ST CHELSEA MA,127+BEACON+ST+CHELSEA+MA,"['42.3907696', ' -71.04389189999999']"
191,191,131,BEACON ST,0.0,291300,215000.0,750.0,750.0,42.390875,-71.04395199999999,131 BEACON ST CHELSEA MA,131+BEACON+ST+CHELSEA+MA,"['42.390875', ' -71.04395199999999']"
192,192,131,BEACON ST,0.0,210700,131000.0,800.0,800.0,42.390875,-71.04395199999999,131 BEACON ST CHELSEA MA,131+BEACON+ST+CHELSEA+MA,"['42.390875', ' -71.04395199999999']"
193,193,131,BEACON ST,0.0,222500,246000.0,890.0,890.0,42.390875,-71.04395199999999,131 BEACON ST CHELSEA MA,131+BEACON+ST+CHELSEA+MA,"['42.390875', ' -71.04395199999999']"
194,194,131,BEACON ST,0.0,208500,197000.0,785.0,785.0,42.390875,-71.04395199999999,131 BEACON ST CHELSEA MA,131+BEACON+ST+CHELSEA+MA,"['42.390875', ' -71.04395199999999']"
195,195,131,BEACON ST,0.0,190500,141000.0,640.0,640.0,42.390875,-71.04395199999999,131 BEACON ST CHELSEA MA,131+BEACON+ST+CHELSEA+MA,"['42.390875', ' -71.04395199999999']"
196,196,132,BEACON ST,0.07724977,368000,155000.0,3506.0,2088.0,42.3906887,-71.0442865,132 BEACON ST CHELSEA MA,132+BEACON+ST+CHELSEA+MA,"['42.3906887', ' -71.0442865']"
197,197,7,BELL ST,0.17991276,348700,285000.0,3549.0,1470.0,42.4082484,-71.0302531,7 BELL ST CHELSEA MA,7+BELL+ST+CHELSEA+MA,"['42.4082484', ' -71.0302531']"
198,198,17,BELL ST,0.1010101,293000,255000.0,3176.0,1512.0,42.4079147,-71.0302531,17 BELL ST CHELSEA MA,17+BELL+ST+CHELSEA+MA,"['42.4079147', ' -71.0302531']"
199,199,38,BELLINGHAM ST,0.04919651,205300,5828721.0,4394.0,3110.0,42.3924166,-71.0324353,38 BELLINGHAM ST CHELSEA MA,38+BELLINGHAM+ST+CHELSEA+MA,"['42.3924166', ' -71.0324353']"
200,200,41,BELLINGHAM ST,0.03888889,242700,214000.0,2506.0,1574.0,42.392202,-71.03248169999999,41 BELLINGHAM ST CHELSEA MA,41+BELLINGHAM+ST+CHELSEA+MA,"['42.392202', ' -71.03248169999999']"
201,201,57,BELLINGHAM ST,0.13774105,673100,415000.0,6721.0,5043.0,42.39200049999999,-71.0318351,57 BELLINGHAM ST CHELSEA MA,57+BELLINGHAM+ST+CHELSEA+MA,"['42.39200049999999', ' -71.0318351']"
202,202,61,BELLINGHAM ST,0.0,210700,102500.0,1357.0,1357.0,42.391847,-71.03175890000001,61 BELLINGHAM ST CHELSEA MA,61+BELLINGHAM+ST+CHELSEA+MA,"['42.391847', ' -71.03175890000001']"
203,203,67,BELLINGHAM ST,0.16253444,697800,782500.0,6736.0,4416.0,42.391732,-71.03152299999999,67 BELLINGHAM ST CHELSEA MA,67+BELLINGHAM+ST+CHELSEA+MA,"['42.391732', ' -71.03152299999999']"
204,204,70,BELLINGHAM ST,0.0,105300,152530.0,615.0,615.0,42.3921212,-71.0312513,70 BELLINGHAM ST CHELSEA MA,70+BELLINGHAM+ST+CHELSEA+MA,"['42.3921212', ' -71.0312513']"
205,205,70,BELLINGHAM ST,0.0,114100,164225.0,750.0,750.0,42.3921212,-71.0312513,70 BELLINGHAM ST CHELSEA MA,70+BELLINGHAM+ST+CHELSEA+MA,"['42.3921212', ' -71.0312513']"
206,206,70,BELLINGHAM ST,0.0,107700,819660.0,773.0,773.0,42.3921212,-71.0312513,70 BELLINGHAM ST CHELSEA MA,70+BELLINGHAM+ST+CHELSEA+MA,"['42.3921212', ' -71.0312513']"
207,207,70,BELLINGHAM ST,0.0,105200,983585.0,713.0,713.0,42.3921212,-71.0312513,70 BELLINGHAM ST CHELSEA MA,70+BELLINGHAM+ST+CHELSEA+MA,"['42.3921212', ' -71.0312513']"
208,208,70,BELLINGHAM ST,0.0,105200,819660.0,713.0,713.0,42.3921212,-71.0312513,70 BELLINGHAM ST CHELSEA MA,70+BELLINGHAM+ST+CHELSEA+MA,"['42.3921212', ' -71.0312513']"
209,209,70,BELLINGHAM ST,0.0,118100,983585.0,926.0,926.0,42.3921212,-71.0312513,70 BELLINGHAM ST CHELSEA MA,70+BELLINGHAM+ST+CHELSEA+MA,"['42.3921212', ' -71.0312513']"
210,210,70,BELLINGHAM ST,0.0,118300,819660.0,931.0,931.0,42.3921212,-71.0312513,70 BELLINGHAM ST CHELSEA MA,70+BELLINGHAM+ST+CHELSEA+MA,"['42.3921212', ' -71.0312513']"
211,211,70,BELLINGHAM ST,0.0,105200,983585.0,713.0,713.0,42.3921212,-71.0312513,70 BELLINGHAM ST CHELSEA MA,70+BELLINGHAM+ST+CHELSEA+MA,"['42.3921212', ' -71.0312513']"
212,212,70,BELLINGHAM ST,0.0,105200,819660.0,713.0,713.0,42.3921212,-71.0312513,70 BELLINGHAM ST CHELSEA MA,70+BELLINGHAM+ST+CHELSEA+MA,"['42.3921212', ' -71.0312513']"
213,213,70,BELLINGHAM ST,0.0,126700,983585.0,926.0,926.0,42.3921212,-71.0312513,70 BELLINGHAM ST CHELSEA MA,70+BELLINGHAM+ST+CHELSEA+MA,"['42.3921212', ' -71.0312513']"
214,214,70,BELLINGHAM ST,0.0,118300,983585.0,931.0,931.0,42.3921212,-71.0312513,70 BELLINGHAM ST CHELSEA MA,70+BELLINGHAM+ST+CHELSEA+MA,"['42.3921212', ' -71.0312513']"
215,215,70,BELLINGHAM ST,0.0,112900,819660.0,713.0,713.0,42.3921212,-71.0312513,70 BELLINGHAM ST CHELSEA MA,70+BELLINGHAM+ST+CHELSEA+MA,"['42.3921212', ' -71.0312513']"
216,216,70,BELLINGHAM ST,0.0,105200,983585.0,713.0,713.0,42.3921212,-71.0312513,70 BELLINGHAM ST CHELSEA MA,70+BELLINGHAM+ST+CHELSEA+MA,"['42.3921212', ' -71.0312513']"
217,217,70,BELLINGHAM ST,0.0,115700,250000.0,773.0,773.0,42.3921212,-71.0312513,70 BELLINGHAM ST CHELSEA MA,70+BELLINGHAM+ST+CHELSEA+MA,"['42.3921212', ' -71.0312513']"
218,218,79,BELLINGHAM ST,0.06939853,356600,404000.0,4362.0,2676.0,42.3916722,-71.0309031,79 BELLINGHAM ST CHELSEA MA,79+BELLINGHAM+ST+CHELSEA+MA,"['42.3916722', ' -71.0309031']"
219,219,81,BELLINGHAM ST,0.08057851,374100,177500.0,4273.0,2572.0,42.391566,-71.030894,81 BELLINGHAM ST CHELSEA MA,81+BELLINGHAM+ST+CHELSEA+MA,"['42.391566', ' -71.030894']"
220,220,87,BELLINGHAM ST,0.10906795,478300,410000.0,5233.0,3134.0,42.3915874,-71.0306245,87 BELLINGHAM ST CHELSEA MA,87+BELLINGHAM+ST+CHELSEA+MA,"['42.3915874', ' -71.0306245']"
221,221,95,BELLINGHAM ST,0.06939853,480300,115000.0,5724.0,3894.0,42.3914206,-71.0302995,95 BELLINGHAM ST CHELSEA MA,95+BELLINGHAM+ST+CHELSEA+MA,"['42.3914206', ' -71.0302995']"
222,222,101,BELLINGHAM ST,0.08884298,344300,61000.0,3936.0,2272.0,42.3914191,-71.0298055,101 BELLINGHAM ST CHELSEA MA,101+BELLINGHAM+ST+CHELSEA+MA,"['42.3914191', ' -71.0298055']"
223,223,102,BELLINGHAM ST,0.07460973,71500,500000.0,9466.0,7981.0,42.39145389999999,-71.02927199999999,102 BELLINGHAM ST CHELSEA MA,102+BELLINGHAM+ST+CHELSEA+MA,"['42.39145389999999', ' -71.02927199999999']"
224,224,102,BELLINGHAM ST,0.07460973,71500,500000.0,,,42.39145389999999,-71.02927199999999,102 BELLINGHAM ST CHELSEA MA,102+BELLINGHAM+ST+CHELSEA+MA,"['42.39145389999999', ' -71.02927199999999']"
225,225,103,BELLINGHAM ST,0.08039486,348000,375000.0,3870.0,2400.0,42.3913093,-71.0296494,103 BELLINGHAM ST CHELSEA MA,103+BELLINGHAM+ST+CHELSEA+MA,"['42.3913093', ' -71.0296494']"
226,226,105,BELLINGHAM ST,0.05555556,337000,164500.0,4380.0,2284.0,42.3911874,-71.0293709,105 BELLINGHAM ST CHELSEA MA,105+BELLINGHAM+ST+CHELSEA+MA,"['42.3911874', ' -71.0293709']"
227,227,107,BELLINGHAM ST,0.05819559,369600,349000.0,4993.0,2376.0,42.3911344,-71.02927799999999,107 BELLINGHAM ST CHELSEA MA,107+BELLINGHAM+ST+CHELSEA+MA,"['42.3911344', ' -71.02927799999999']"
228,228,110,BELLINGHAM ST,0.0,246300,100000.0,1015.0,1015.0,42.39151589999999,-71.0289066,110 BELLINGHAM ST CHELSEA MA,110+BELLINGHAM+ST+CHELSEA+MA,"['42.39151589999999', ' -71.0289066']"
229,229,110,BELLINGHAM ST,0.0,251000,230000.0,1030.0,1030.0,42.39151589999999,-71.0289066,110 BELLINGHAM ST CHELSEA MA,110+BELLINGHAM+ST+CHELSEA+MA,"['42.39151589999999', ' -71.0289066']"
230,230,110,BELLINGHAM ST,0.0,272500,275000.0,1220.0,1220.0,42.39151589999999,-71.0289066,110 BELLINGHAM ST CHELSEA MA,110+BELLINGHAM+ST+CHELSEA+MA,"['42.39151589999999', ' -71.0289066']"
231,231,111,BELLINGHAM ST,0.38567493,505600,61000.0,9976.0,7462.0,42.390895,-71.028961,111 BELLINGHAM ST CHELSEA MA,111+BELLINGHAM+ST+CHELSEA+MA,"['42.390895', ' -71.028961']"
232,232,111,BELLINGHAM ST,0.38567493,505600,61000.0,,,42.390895,-71.028961,111 BELLINGHAM ST CHELSEA MA,111+BELLINGHAM+ST+CHELSEA+MA,"['42.390895', ' -71.028961']"
233,233,112,BELLINGHAM ST,0.0,248400,258000.0,1030.0,1030.0,42.391395,-71.0288023,112 BELLINGHAM ST CHELSEA MA,112+BELLINGHAM+ST+CHELSEA+MA,"['42.391395', ' -71.0288023']"
234,234,112,BELLINGHAM ST,0.0,272500,267000.0,1220.0,1220.0,42.391395,-71.0288023,112 BELLINGHAM ST CHELSEA MA,112+BELLINGHAM+ST+CHELSEA+MA,"['42.391395', ' -71.0288023']"
235,235,116,BELLINGHAM ST,0.07415060000000001,360400,225000.0,4124.0,2403.0,42.3913623,-71.0284422,116 BELLINGHAM ST CHELSEA MA,116+BELLINGHAM+ST+CHELSEA+MA,"['42.3913623', ' -71.0284422']"
236,236,122,BELLINGHAM ST,0.08647842,560500,575545.0,6402.0,4287.0,42.39124839999999,-71.02821010000001,122 BELLINGHAM ST CHELSEA MA,122+BELLINGHAM+ST+CHELSEA+MA,"['42.39124839999999', ' -71.02821010000001']"
237,237,126,BELLINGHAM ST,0.08494031,503100,250000.0,5588.0,3780.0,42.391319,-71.028116,126 BELLINGHAM ST CHELSEA MA,126+BELLINGHAM+ST+CHELSEA+MA,"['42.391319', ' -71.028116']"
238,238,130,BELLINGHAM ST,0.07231405,418600,210000.0,4026.0,2268.0,42.391281,-71.027884,130 BELLINGHAM ST CHELSEA MA,130+BELLINGHAM+ST+CHELSEA+MA,"['42.391281', ' -71.027884']"
239,239,133,BELLINGHAM ST,0.13774105,334100,65000.0,1908.0,972.0,42.3909397,-71.0278154,133 BELLINGHAM ST CHELSEA MA,133+BELLINGHAM+ST+CHELSEA+MA,"['42.3909397', ' -71.0278154']"
240,240,134,BELLINGHAM ST,0.11797521,398400,155000.0,4644.0,2928.0,42.3911901,-71.02765289999999,134 BELLINGHAM ST CHELSEA MA,134+BELLINGHAM+ST+CHELSEA+MA,"['42.3911901', ' -71.02765289999999']"
241,241,137,BELLINGHAM ST,0.13774105,316500,264000.0,3724.0,1570.0,42.3908616,-71.0274672,137 BELLINGHAM ST CHELSEA MA,137+BELLINGHAM+ST+CHELSEA+MA,"['42.3908616', ' -71.0274672']"
242,242,142,BELLINGHAM ST,0.10316804,424900,430000.0,4593.0,2784.0,42.3911252,-71.0271654,142 BELLINGHAM ST CHELSEA MA,142+BELLINGHAM+ST+CHELSEA+MA,"['42.3911252', ' -71.0271654']"
243,243,144,BELLINGHAM ST,0.10594582,427600,469900.0,4734.0,2860.0,42.3910788,-71.0270029,144 BELLINGHAM ST CHELSEA MA,144+BELLINGHAM+ST+CHELSEA+MA,"['42.3910788', ' -71.0270029']"
244,244,146,BELLINGHAM ST,0.10443067,419700,292800.0,5018.0,2872.0,42.391047,-71.0268172,146 BELLINGHAM ST CHELSEA MA,146+BELLINGHAM+ST+CHELSEA+MA,"['42.391047', ' -71.0268172']"
245,245,149,BELLINGHAM ST,0.13774105,177400,14000.0,1200.0,800.0,42.390665,-71.02676,149 BELLINGHAM ST CHELSEA MA,149+BELLINGHAM+ST+CHELSEA+MA,"['42.390665', ' -71.02676']"
246,246,149,BELLINGHAM ST,0.13774105,177400,14000.0,,,42.390665,-71.02676,149 BELLINGHAM ST CHELSEA MA,149+BELLINGHAM+ST+CHELSEA+MA,"['42.390665', ' -71.02676']"
247,247,157,BELLINGHAM ST,0.07024793,359500,75000.0,3760.0,2344.0,42.390636,-71.026595,157 BELLINGHAM ST CHELSEA MA,157+BELLINGHAM+ST+CHELSEA+MA,"['42.390636', ' -71.026595']"
248,248,161,BELLINGHAM ST,0.13900367,663600,323500.0,8448.0,5528.0,42.3906112,-71.0263296,161 BELLINGHAM ST CHELSEA MA,161+BELLINGHAM+ST+CHELSEA+MA,"['42.3906112', ' -71.0263296']"
249,249,168,BELLINGHAM ST,0.06910009,353900,589000.0,4404.0,2744.0,42.390798,-71.0257957,168 BELLINGHAM ST CHELSEA MA,168+BELLINGHAM+ST+CHELSEA+MA,"['42.390798', ' -71.0257957']"
250,250,103A,BELLINGHAM ST,0.14432966,383000,243000.0,6112.0,3100.0,42.391175,-71.0295934,103A BELLINGHAM ST CHELSEA MA,103A+BELLINGHAM+ST+CHELSEA+MA,"['42.391175', ' -71.0295934']"
251,251,122R,BELLINGHAM ST,0.01721763,4400,4000.0,5811.0,5811.0,42.3914707,-71.02813669999999,122R BELLINGHAM ST CHELSEA MA,122R+BELLINGHAM+ST+CHELSEA+MA,"['42.3914707', ' -71.02813669999999']"
252,252,122R,BELLINGHAM ST,0.01721763,4400,4000.0,,,42.3914707,-71.02813669999999,122R BELLINGHAM ST CHELSEA MA,122R+BELLINGHAM+ST+CHELSEA+MA,"['42.3914707', ' -71.02813669999999']"
253,253,12,BLOOMINGDALE ST,0.0815427,302000,310000.0,2844.0,1449.0,42.3977704,-71.031646,12 BLOOMINGDALE ST CHELSEA MA,12+BLOOMINGDALE+ST+CHELSEA+MA,"['42.3977704', ' -71.031646']"
254,254,13,BLOOMINGDALE ST,0.07931589,276700,170000.0,3212.0,1597.0,42.3980174,-71.0315183,13 BLOOMINGDALE ST CHELSEA MA,13+BLOOMINGDALE+ST+CHELSEA+MA,"['42.3980174', ' -71.0315183']"
255,255,17,BLOOMINGDALE ST,0.11838843,176900,10000.0,12522.0,11338.0,42.397773,-71.031469,17 BLOOMINGDALE ST CHELSEA MA,17+BLOOMINGDALE+ST+CHELSEA+MA,"['42.397773', ' -71.031469']"
